workerid,trial_type,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
3,one_slider_practice,NA,NA,NA,NA,0.89,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider_practice,NA,NA,NA,NA,0,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider,two,frog,6,without,0,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider,four,control1,7,with,0.19,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider,four,butterflies,8,without,0.95,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider,two,control2,9,without,1,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider,two,lions,10,with,0.29,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider,four,control3,11,without,0,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
3,one_slider,two,dinosaurs,12,without,0.13,English,2,Male,27,Great survey!,Yes,How I interpret sentences.,3,Mac,900,1440,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,30OG32W0SV7QLQ58MS3J6YNHQOGNEI,3,Approved,Sat Jul 07 02:13:09 PDT 2018,Fri Jul 06 09:13:47 PDT 2018,Fri Jul 06 09:33:09 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""twowithout""",9.9235
4,one_slider_practice,NA,NA,NA,NA,1,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider_practice,NA,NA,NA,NA,0.02,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider,two,frog,6,with,0.99,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider,two,control1,7,without,0,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider,four,butterflies,8,without,1,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider,four,control2,9,without,0.98,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider,two,lions,10,with,1,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider,four,control3,11,without,0,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
4,one_slider,four,dinosaurs,12,with,1,english,1,Male,27,"none, thank you",Yes,gauge reading comprehesion,3,Mac,800,1280,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3WYGZ5XF3XBQN3PNQAV83NASXKKKSB,4,Approved,Sat Jul 07 02:13:41 PDT 2018,Fri Jul 06 09:15:04 PDT 2018,Fri Jul 06 09:33:41 PDT 2018,Sat Jul 07 02:13:46 PDT 2018,,,,,[],"""fourwith""",9.612566666666666
5,one_slider_practice,NA,NA,NA,NA,0.73,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider_practice,NA,NA,NA,NA,0.34,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider,four,frog,6,without,0.67,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider,two,control1,7,without,0.37,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider,four,butterflies,8,with,0.59,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider,two,control2,9,with,0.4,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider,four,lions,10,without,0.61,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider,two,control3,11,without,0.39,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
5,one_slider,four,dinosaurs,12,with,0.57,English,1,Male,29,,Yes,idk,1,Windows,768,1360,Firefox,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3IKZ72A5B5CIR454H3NPOG8H2PVNF0,5,Approved,Sat Jul 07 02:18:22 PDT 2018,Fri Jul 06 09:13:48 PDT 2018,Fri Jul 06 09:38:22 PDT 2018,Sat Jul 07 02:18:46 PDT 2018,,,,,[],"""fourwith""",1.03345
6,one_slider_practice,NA,NA,NA,NA,1,English,1,Female,40,don&quotechart have any,Yes,no idea,2,Windows,768,1366,Chrome,3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:13:33 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:13:33 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KVIG7K7BKLHL8KMDA1J61D,3634BBTX0PQQD3UDKNAXJ8C0GQ1IFF,6,Approved,Sat Jul 07 02:24:35 PDT 2018,Fri Jul 06 09:32:56 PDT 2018,Fri Jul 06 09:44:35 PDT 2018,Sat Jul 07 02:24:46 PDT 2018,,,,,[],"""fourwithout""",3.7786166666666667
